image_link,laptop_name,long_price
https://static.1k.by/images/products/ip/125/pp7/c/3927533/i9bc9c8627.jpg,HP,"1 904,00 - 2 375,00 б.р."
https://static.1k.by/images/products/ip/125/pp5/3/4041491/i79ab80a7e.jpg,Lenovo,"5 283,00 - 6 151,00 б.р."
https://static.1k.by/images/products/ip/125/pp3/c/3965483/i03f8fc59a.jpg,Dell,"1 550,62 - 1 878,80 б.р."
https://static.1k.by/images/products/ip/125/ppe/7/3968941/i25bd9b4e7.jpg,Lenovo,"792,00 - 1 007,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/4/4041557/i147ca11da.jpg,Lenovo,"2 047,80 - 2 900,75 б.р."
https://static.1k.by/images/products/ip/125/pp5/f/4041573/i3e0933e8a.jpg,ASUS,"3 206,00 - 5 245,00 б.р."
https://static.1k.by/images/products/ip/125/pp9/4/4043713/i09d5f4789.jpg,ASUS,"2 242,00 - 2 756,45 б.р."
https://static.1k.by/images/products/ip/125/pp8/9/4043871/i4e230c856.jpg,HP,"2 418,00 - 2 947,78 б.р."
https://static.1k.by/images/products/ip/125/pp7/c/4068253/i64796cff6.jpg,Lenovo,"1 775,31 - 1 992,80 б.р."
https://static.1k.by/images/products/ip/125/pp9/e/4131897/i9b32733d2.jpg,ASUS,"2 497,00 - 3 067,19 б.р."
https://static.1k.by/images/products/ip/125/pp3/9/3338211/i726a00980.jpg,Dell,"1 420,00 - 1 572,81 б.р."
https://static.1k.by/images/products/ip/125/pp4/2/3316261/i8c006952c.jpg,Lenovo,"3 108,00 - 5 534,15 б.р."
https://static.1k.by/images/products/ip/125/pp6/4/3470117/ie92e7149b.jpg,HP,"993,00 - 5 565,00 б.р."
https://static.1k.by/images/products/ip/125/ppb/4/3811985/i2e33a9a66.jpg,Dell,"2 863,28 - 4 570,94 б.р."
https://static.1k.by/images/products/ip/125/pp7/3/3774779/i07852af25.jpg,Lenovo,"894,00 - 1 980,00 б.р."
https://static.1k.by/images/products/ip/125/pp2/1/3937903/i6855e7a72.jpg,Lenovo,"4 600,00 - 8 500,00 б.р."
https://static.1k.by/images/products/ip/125/pp8/4/3774915/icc1277fd5.jpg,Dell,"938,99 - 1 663,99 б.р."
https://static.1k.by/images/products/ip/125/pp2/e/3947443/i4aa6c9d47.jpg,HP,"1 381,00 - 1 719,60 б.р."
https://static.1k.by/images/products/ip/125/pp7/e/3948921/i7206f5e11.jpg,ASUS,"1 520,00 - 1 881,79 б.р."
https://static.1k.by/images/products/ip/125/ppe/7/3951415/i24d7f4799.jpg,Lenovo,"3 436,00 - 4 302,25 б.р."
https://static.1k.by/images/products/ip/125/pp7/b/4041415/i8d770f365.jpg,HP,"1 450,00 - 2 142,90 б.р."
https://static.1k.by/images/products/ip/125/pp0/f/3979551/i9225cffb7.jpg,Dell,"2 138,97 - 2 657,90 б.р."
https://static.1k.by/images/products/ip/125/ppd/8/4043629/idafc25c12.jpg,Lenovo,"1 772,72 - 2 137,53 б.р."
https://static.1k.by/images/products/ip/125/pp9/1/4067731/i93e706c3d.jpg,Dell,"1 848,88 - 2 233,90 б.р."
https://static.1k.by/images/products/ip/125/ppa/4/4067737/i34adff090.jpeg,Dell,"1 540,80 - 1 836,46 б.р."
https://static.1k.by/images/products/ip/125/pp3/6/4131395/i2b35424a0.jpg,Lenovo,"2 559,00 - 3 766,37 б.р."
https://static.1k.by/images/products/ip/125/pp7/7/4134385/ibc600c32e.jpg,Dell,"2 031,66 - 2 464,52 б.р."
https://static.1k.by/images/products/ip/125/pp6/3/4141975/ibc98b5229.jpg,Acer,"3 972,00 - 4 723,01 б.р."
https://static.1k.by/images/products/ip/125/pp7/c/4144347/i8739f1d60.jpg,ASUS,"3 345,00 - 3 933,32 б.р."
https://static.1k.by/images/products/ip/125/ppe/4/4146129/i50d61f2db.jpeg,Acer,"2 290,00 - 2 741,07 б.р."
https://static.1k.by/images/products/ip/125/pp7/4/4175207/i90f340ef5.jpg,MSI,"4 800,00 - 5 576,59 б.р."
https://static.1k.by/images/products/ip/125/ppf/d/4175443/i941c78520.jpg,MSI,"3 377,00 - 4 105,14 б.р."
https://static.1k.by/images/products/ip/125/ppf/9/4176459/ief2e7b0e9.jpg,MSI,"2 967,00 - 3 411,22 б.р."
https://static.1k.by/images/products/ip/125/pp3/f/4179067/ia5e0a5111.jpg,MSI,"2 673,00 - 3 090,25 б.р."
https://static.1k.by/images/products/ip/125/ppf/e/4181531/ib30ca041e.jpg,ASUS,"3 593,00 - 4 494,40 б.р."
https://static.1k.by/images/products/ip/125/pp2/b/3316273/i69cc840f1.jpg,Lenovo,"2 524,90 - 5 902,11 б.р."
https://static.1k.by/images/products/ip/125/pp4/a/3112787/i817b51309.png,HP,"759,00 - 2 107,00 б.р."
https://static.1k.by/images/products/ip/125/ppa/9/3830123/i594c7523c.jpg,Lenovo,"5 649,99 - 6 967,49 б.р."
https://static.1k.by/images/products/ip/125/ppd/a/3937909/i77f911fa4.jpg,ASUS,"3 320,00 - 4 120,00 б.р."
https://static.1k.by/images/products/ip/125/ppe/3/3927617/ia7c69f8c6.png,HP,"1 675,00 - 2 092,50 б.р."
https://static.1k.by/images/products/ip/125/pp3/5/3927619/i477bdb48b.jpg,HP,"1 661,00 - 2 071,95 б.р."
https://static.1k.by/images/products/ip/125/pp5/5/4030285/ief717f8eb.jpg,Dell,"1 365,75 - 2 337,50 б.р."
https://static.1k.by/images/products/ip/125/pp6/0/3959383/i6ab7b72e0.jpg,Lenovo,"2 215,99 - 3 750,00 б.р."
https://static.1k.by/images/products/ip/125/ppa/2/4033083/i5040f3440.jpg,HP,"1 578,00 - 1 901,60 б.р."
https://static.1k.by/images/products/ip/125/ppf/c/4036531/i31c1c9b52.jpg,Acer,"1 446,00 - 1 820,16 б.р."
https://static.1k.by/images/products/ip/125/pp8/e/4036541/id7781d7c2.jpg,Acer,"1 796,00 - 2 201,83 б.р."
https://static.1k.by/images/products/ip/125/ppb/6/4039087/i07d6d6ab4.jpg,HP,"2 479,00 - 3 172,10 б.р."
https://static.1k.by/images/products/ip/125/pp2/b/4044827/i6365c71a1.jpg,Lenovo,"1 367,00 - 1 718,36 б.р."
https://static.1k.by/images/products/ip/125/ppe/a/4044889/i3ff0a60a7.jpg,ASUS,"2 176,00 - 2 749,67 б.р."
https://static.1k.by/images/products/ip/125/pp0/a/4046149/i889513351.jpg,Dell,"2 200,30 - 2 692,40 б.р."
https://static.1k.by/images/products/ip/125/pp6/6/4066683/i52d0928a3.png,Lenovo,"1 643,60 - 1 888,84 б.р."
https://static.1k.by/images/products/ip/125/pp1/c/4067727/if5282095b.jpg,Dell,"1 693,03 - 2 048,40 б.р."
https://static.1k.by/images/products/ip/125/pp1/d/4067729/if534342a1.jpg,Dell,"1 877,43 - 2 366,40 б.р."
https://static.1k.by/images/products/ip/125/pp9/7/4110463/id8f7a53dd.jpg,Lenovo,"1 673,00 - 2 070,80 б.р."
https://static.1k.by/images/products/ip/125/pp0/9/4111389/i38f194ed6.jpg,Dell,"3 589,00 - 4 314,24 б.р."
https://static.1k.by/images/products/ip/125/pp6/f/4135055/i288d9efe8.jpg,HP,"1 003,00 - 1 242,80 б.р."
https://static.1k.by/images/products/ip/125/ppa/7/4135187/idf334fccd.jpg,Acer,"1 861,00 - 2 403,70 б.р."
https://static.1k.by/images/products/ip/125/ppa/7/4149593/i011cfcbfb.jpg,HP,"2 478,77 - 3 127,00 б.р."
https://static.1k.by/images/products/ip/125/pp5/3/4174799/ifc7f648f2.jpeg,MSI,"2 866,00 - 3 439,06 б.р."
https://static.1k.by/images/products/ip/125/ppc/f/4176461/i24684ec66.jpg,MSI,"2 692,00 - 3 188,28 б.р."
https://static.1k.by/images/products/ip/125/pp4/0/4178109/ie7b4af730.jpg,HP,"1 719,00 - 2 008,70 б.р."
https://static.1k.by/images/products/ip/125/ppd/4/4181513/idaaf572a7.jpg,Dell,"1 712,00 - 1 966,30 б.р."
https://static.1k.by/images/products/ip/125/pp6/c/4181515/icf46e90af.jpg,Dell,"1 712,00 - 1 866,00 б.р."
https://static.1k.by/images/products/ip/125/pp3/a/4145059/ib6c149e73.jpg,ASUS,"1 208,00 - 1 460,41 б.р."
https://static.1k.by/images/products/ip/125/pp8/9/3396983/i4ecce0a1a.jpg,Lenovo,"1 298,00 - 1 780,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/2/3470301/i639112491.jpg,ASUS,"2 015,00 - 2 986,00 б.р."
https://static.1k.by/images/products/ip/125/pp4/e/3726805/i055807631.jpg,Lenovo,"2 799,00 - 4 050,99 б.р."
https://static.1k.by/images/products/ip/125/ppa/b/3726741/i2d6e296b4.jpg,Lenovo,"2 200,00 - 3 306,30 б.р."
https://static.1k.by/images/products/ip/125/ppb/e/3811999/i4589bd771.jpg,ASUS,"3 598,00 - 4 370,00 б.р."
https://static.1k.by/images/products/ip/125/pp2/d/3726941/i9bc8f24e7.jpg,Dell,"2 980,00 - 6 125,00 б.р."
https://static.1k.by/images/products/ip/125/pp9/3/3774933/ie7e5f906b.jpg,ASUS,"1 330,00 - 2 123,00 б.р."
https://static.1k.by/images/products/ip/125/pp3/6/3927725/i8597a00c8.jpg,Acer,"2 457,00 - 3 140,93 б.р."
https://static.1k.by/images/products/ip/125/pp8/2/3969039/ide9736b7d.jpg,Dell,"2 784,64 - 3 210,40 б.р."
https://static.1k.by/images/products/ip/125/ppe/d/4035699/i717e320e7.jpeg,ASUS,"1 588,00 - 1 942,50 б.р."
https://static.1k.by/images/products/ip/125/ppc/8/4039089/i53d1e0bf2.jpg,HP,"2 839,00 - 3 593,40 б.р."
https://static.1k.by/images/products/ip/125/pp2/5/4043715/i24c6cf7d2.jpg,ASUS,"1 972,00 - 2 498,49 б.р."
https://static.1k.by/images/products/ip/125/ppc/6/4044137/i11d0d884c.jpg,HP,"1 667,00 - 2 005,93 б.р."
https://static.1k.by/images/products/ip/125/pp3/d/4066679/ic00d782a3.png,Lenovo,"1 999,00 - 2 326,80 б.р."
https://static.1k.by/images/products/ip/125/pp2/7/4110359/i6f556e4b1.jpg,MSI,"2 136,00 - 2 558,82 б.р."
https://static.1k.by/images/products/ip/125/pp7/a/4110441/ia7c2a281e.jpg,Lenovo,"3 269,00 - 4 664,80 б.р."
https://static.1k.by/images/products/ip/125/pp0/0/4111387/ic3407a6e5.jpg,Dell,"3 446,62 - 4 301,32 б.р."
https://static.1k.by/images/products/ip/125/ppc/4/4130871/i03bad24ea.jpeg,ASUS,"2 313,00 - 2 581,99 б.р."
https://static.1k.by/images/products/ip/125/pp4/0/4141971/i7e9d5de8f.jpg,Acer,"3 690,00 - 4 367,30 б.р."
https://static.1k.by/images/products/ip/125/pp8/b/4174075/ib1955e0dd.jpg,Dell,"3 315,00 - 3 700,00 б.р."
https://static.1k.by/images/products/ip/125/pp9/e/4179065/i7e48a5611.jpg,MSI,"2 470,00 - 3 580,07 б.р."
https://static.1k.by/images/products/ip/125/ppa/7/3658361/i00e2ed081.jpeg,IRBIS,"449,00 - 716,46 б.р."
https://static.1k.by/images/products/ip/125/pp8/c/4030269/ib0707ed4d.jpg,ASUS,"1 173,00 - 2 120,00 б.р."
https://static.1k.by/images/products/ip/125/ppe/8/3316323/i9a18a2f08.jpg,Dell,"1 515,00 - 2 675,35 б.р."
https://static.1k.by/images/products/ip/125/ppc/9/2936269/i470c8ba8a.jpg,Dell,"3 436,00 - 5 077,25 б.р."
https://static.1k.by/images/products/ip/125/pp3/1/3899481/i2fc710f3c.jpeg,Lenovo,"1 499,00 - 1 854,84 б.р."
https://static.1k.by/images/products/ip/125/pp6/8/3726841/i7e70f9be7.jpg,Lenovo,"2 210,00 - 5 185,99 б.р."
https://static.1k.by/images/products/ip/125/pp6/5/4041445/i1e878e13f.jpg,Lenovo,"1 794,00 - 3 400,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/2/3981957/i8477d009b.jpg,HP,"1 965,00 - 2 493,70 б.р."
https://static.1k.by/images/products/ip/125/pp0/c/4032793/idbf30be91.jpg,ASUS,"2 450,00 - 2 480,00 б.р."
https://static.1k.by/images/products/ip/125/ppb/e/4038349/idd27c37c4.jpg,ASUS,"1 606,00 - 1 965,34 б.р."
https://static.1k.by/images/products/ip/125/pp9/a/4041443/i7117dbb44.jpg,HP,"1 805,00 - 3 321,00 б.р."
https://static.1k.by/images/products/ip/125/pp1/0/4043297/ia92c3c904.jpg,Dell,"1 030,00 - 1 277,30 б.р."
https://static.1k.by/images/products/ip/125/ppa/c/4047627/id688a621a.jpg,Dell,"1 883,00 - 2 316,77 б.р."
https://static.1k.by/images/products/ip/125/pp2/b/4049925/idc492ff24.jpg,HP,"1 969,00 - 2 427,16 б.р."
https://static.1k.by/images/products/ip/125/pp0/7/4066577/i5706ce384.jpg,HP,"1 839,00 - 2 300,20 б.р."
https://static.1k.by/images/products/ip/125/pp7/1/4100419/iebad6e3ba.jpg,HP,"1 059,00 - 1 359,50 б.р."
https://static.1k.by/images/products/ip/125/ppb/4/4111199/ibaaa6fcd9.jpg,Lenovo,"3 169,00 - 4 116,36 б.р."
https://static.1k.by/images/products/ip/125/ppa/2/4136299/i800ab252e.jpg,Lenovo,"1 510,00 - 1 864,43 б.р."
https://static.1k.by/images/products/ip/125/ppa/9/4146557/if70d22da4.jpeg,ASUS,"1 695,00 - 2 151,99 б.р."
https://static.1k.by/images/products/ip/125/ppa/4/4168597/idc337077c.png,Lenovo,"3 221,18 - 5 112,57 б.р."
https://static.1k.by/images/products/ip/125/ppf/8/4174819/i32f19845a.jpeg,Lenovo,"1 399,00 - 1 536,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/3/4176167/ibe1a96999.jpg,HP,"2 074,99 - 2 400,06 б.р."
https://static.1k.by/images/products/ip/125/ppc/8/3470165/idb034dcfa.png,Lenovo,"1 579,00 - 1 595,00 б.р."
https://static.1k.by/images/products/ip/125/ppc/d/3788205/i564b34e01.jpg,ASUS,"3 630,00 - 4 519,00 б.р."
https://static.1k.by/images/products/ip/125/pp3/4/3812065/ief340261d.jpg,Dell,"2 102,22 - 3 407,82 б.р."
https://static.1k.by/images/products/ip/125/pp5/4/3926655/ib4adfe9b1.png,HP,"885,00 - 2 384,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/3/4030333/i2b42569c3.jpg,Acer,"2 693,00 - 4 845,00 б.р."
https://static.1k.by/images/products/ip/125/ppf/0/3946513/i60d214f07.jpg,Lenovo,"2 335,80 - 2 928,30 б.р."
https://static.1k.by/images/products/ip/125/ppc/1/3947833/icf2a7d685.jpg,Dell,"3 370,38 - 4 059,23 б.р."
https://static.1k.by/images/products/ip/125/pp6/2/4043631/i4fd5b9ac9.jpg,Lenovo,"1 842,99 - 2 367,61 б.р."
https://static.1k.by/images/products/ip/125/ppc/b/4046143/i11321c6d3.jpg,HP,"5 832,39 - 7 038,78 б.р."
https://static.1k.by/images/products/ip/125/pp8/5/4046777/if3f448055.jpeg,ASUS,"2 615,00 - 3 070,58 б.р."
https://static.1k.by/images/products/ip/125/pp2/f/4066575/i4832e576f.jpg,HP,"1 805,00 - 2 233,90 б.р."
https://static.1k.by/images/products/ip/125/ppd/9/4066603/i26f3fc96c.jpg,Lenovo,"1 837,00 - 2 164,52 б.р."
https://static.1k.by/images/products/ip/125/pp6/c/4067733/id80e09c6c.jpg,Dell,"1 605,43 - 2 011,30 б.р."
https://static.1k.by/images/products/ip/125/pp6/3/4068237/i3bd7c4778.jpg,Lenovo,"1 571,00 - 1 843,00 б.р."
https://static.1k.by/images/products/ip/125/ppf/a/4101091/if39c3f7a9.jpg,Lenovo,"2 480,00 - 2 816,90 б.р."
https://static.1k.by/images/products/ip/125/pp0/e/4105123/i3f75f9019.jpg,HP,"2 833,00 - 3 630,50 б.р."
https://static.1k.by/images/products/ip/125/ppf/1/4111377/i33dd08318.png,Lenovo,"1 278,32 - 1 546,59 б.р."
https://static.1k.by/images/products/ip/125/pp2/a/4143955/id46e05cae.jpeg,ASUS,"2 099,00 - 2 551,90 б.р."
https://static.1k.by/images/products/ip/125/ppd/b/4174821/ic7c15c8c3.jpg,HP,"2 347,00 - 2 743,10 б.р."
https://static.1k.by/images/products/ip/125/pp3/8/4175465/i3d69dc685.jpg,MSI,"2 788,00 - 3 420,87 б.р."
https://static.1k.by/images/products/ip/125/pp2/e/4180785/ib03e4dbd2.jpg,ASUS,"3 015,00 - 3 651,70 б.р."
https://static.1k.by/images/products/ip/125/pp9/2/4181523/id6df977d9.jpg,Dell,"1 799,00 - 2 001,00 б.р."
https://static.1k.by/images/products/ip/125/pp4/e/4135389/i0f9106b7d.jpeg,ASUS,"2 052,00 - 2 460,00 б.р."
https://static.1k.by/images/products/ip/125/pp1/f/3830077/i3a09d52c7.jpg,Dell,"3 764,82 - 8 200,00 б.р."
https://static.1k.by/images/products/ip/125/ppa/f/3726879/i0afa29370.jpg,Lenovo,"2 320,00 - 5 613,99 б.р."
https://static.1k.by/images/products/ip/125/pp0/2/3914505/i78db6988e.jpg,Acer,"2 926,00 - 4 880,00 б.р."
https://static.1k.by/images/products/ip/125/pp2/8/3927555/i30524b9c2.jpg,ASUS,"2 674,00 - 3 121,48 б.р."
https://static.1k.by/images/products/ip/125/ppe/9/3927625/i77b5ead27.jpg,HP,"1 651,00 - 2 145,29 б.р."
https://static.1k.by/images/products/ip/125/pp7/1/3927633/i3b0f5e6c1.jpg,HP,"1 657,00 - 1 999,75 б.р."
https://static.1k.by/images/products/ip/125/pp4/c/3946287/ib54d6d219.jpg,HP,"2 221,00 - 2 725,00 б.р."
https://static.1k.by/images/products/ip/125/ppe/b/3979519/ib7fce5b7c.jpg,ASUS,"1 452,00 - 1 793,10 б.р."
https://static.1k.by/images/products/ip/125/pp9/5/3980249/i32b6f711c.jpg,Dell,"1 801,12 - 2 180,90 б.р."
https://static.1k.by/images/products/ip/125/pp2/c/4033073/ie407ee2f3.jpg,HP,"1 122,00 - 1 354,41 б.р."
https://static.1k.by/images/products/ip/125/pp6/4/4038131/i36c335816.png,Lenovo,"1 630,75 - 1 933,35 б.р."
https://static.1k.by/images/products/ip/125/pp3/d/4038147/i716a2ac34.png,Lenovo,"1 236,32 - 1 380,00 б.р."
https://static.1k.by/images/products/ip/125/ppe/e/4038353/i96c4665f2.jpg,ASUS,"1 874,00 - 2 342,53 б.р."
https://static.1k.by/images/products/ip/125/pp3/9/4044139/i229de7317.jpg,HP,"1 655,00 - 2 110,33 б.р."
https://static.1k.by/images/products/ip/125/ppc/5/4044685/i14a06c0f7.jpg,Lenovo,"3 540,33 - 4 355,12 б.р."
https://static.1k.by/images/products/ip/125/ppe/1/4069917/i68e440948.jpg,Lenovo,"1 966,00 - 2 319,00 б.р."
https://static.1k.by/images/products/ip/125/pp1/b/4105117/i3a84db707.jpg,HP,"2 451,00 - 3 145,60 б.р."
https://static.1k.by/images/products/ip/125/ppc/b/4041393/i265bd9310.jpg,HP,"2 500,00 - 4 379,00 б.р."
https://static.1k.by/images/products/ip/125/pp7/c/4130881/ie49e03a41.jpg,ASUS,"2 394,00 - 3 076,70 б.р."
https://static.1k.by/images/products/ip/125/ppf/4/4134381/i04d6a0791.jpg,Dell,"2 902,50 - 3 591,17 б.р."
https://static.1k.by/images/products/ip/125/ppf/1/4135197/i8d44761e3.jpg,Acer,"2 587,00 - 3 173,52 б.р."
https://static.1k.by/images/products/ip/125/pp8/0/4135659/i985499eb5.jpg,MSI,"3 195,00 - 3 798,19 б.р."
https://static.1k.by/images/products/ip/125/pp0/8/4146133/i5741c02bd.jpg,Acer,"2 830,00 - 3 326,21 б.р."
https://static.1k.by/images/products/ip/125/pp3/9/4149591/i62f3311e4.jpg,HP,"3 253,45 - 4 099,60 б.р."
https://static.1k.by/images/products/ip/125/pp6/d/3470101/ib10a84e78.jpg,Acer,"759,00 - 1 647,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/2/4130861/i88c881317.jpg,Lenovo,"2 384,00 - 2 670,15 б.р."
https://static.1k.by/images/products/ip/125/ppd/b/3338403/i19a481458.jpg,Lenovo,"613,00 - 960,00 б.р."
https://static.1k.by/images/products/ip/125/ppa/c/3732567/ic68b9f26b.jpg,HP,"1 245,42 - 3 172,00 б.р."
https://static.1k.by/images/products/ip/125/pp7/6/3774855/i74e142009.jpg,ASUS,"2 500,00 - 3 133,00 б.р."
https://static.1k.by/images/products/ip/125/ppe/0/3775071/ia98d72530.jpg,Apple,"3 236,00 - 4 770,00 б.р."
https://static.1k.by/images/products/ip/125/ppb/8/3830119/i0ca418696.jpg,Lenovo,"4 836,99 - 6 221,16 б.р."
https://static.1k.by/images/products/ip/125/pp7/3/3830121/i2878dce58.jpg,Lenovo,"4 967,65 - 6 680,93 б.р."
https://static.1k.by/images/products/ip/125/pp6/a/3775487/i0b6f0464d.jpg,Lenovo,"944,00 - 2 556,00 б.р."
https://static.1k.by/images/products/ip/125/pp6/0/3915619/i7a64c0d31.jpg,ASUS,"1 355,00 - 1 386,00 б.р."
https://static.1k.by/images/products/ip/125/pp4/5/3899877/i3019f63c4.png,HP,"787,00 - 991,33 б.р."
https://static.1k.by/images/products/ip/125/ppc/6/3915605/i918a26d47.jpg,Dell,"2 092,02 - 4 100,00 б.р."
https://static.1k.by/images/products/ip/125/pp9/4/3911195/i41616800b.jpg,ASUS,"2 876,00 - 3 451,34 б.р."
https://static.1k.by/images/products/ip/125/ppc/f/4041479/i0b65c1db1.jpg,Lenovo,"4 073,00 - 5 554,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/9/3951413/i124584bc4.jpg,HP,"1 075,00 - 1 375,00 б.р."
https://static.1k.by/images/products/ip/125/pp9/c/4041509/i7016e64dd.jpg,HP,"2 547,99 - 3 475,00 б.р."
https://static.1k.by/images/products/ip/125/ppd/3/3968927/i39452df93.jpg,HP,"1 570,00 - 1 856,22 б.р."
https://static.1k.by/images/products/ip/125/ppc/2/4043609/ie9a908b57.jpg,Lenovo,"1 816,77 - 2 164,81 б.р."
https://static.1k.by/images/products/ip/125/pp8/e/4048867/i0ed503973.jpg,Lenovo,"979,00 - 1 175,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/4/4049579/i846d857ac.jpg,ASUS,"2 266,00 - 2 528,99 б.р."
https://static.1k.by/images/products/ip/125/ppf/4/4105135/ieeb707e6f.jpg,HP,"2 475,72 - 2 950,00 б.р."
https://static.1k.by/images/products/ip/125/ppd/e/4110389/i5d1339c81.jpg,Dell,"1 757,00 - 2 045,00 б.р."
https://static.1k.by/images/products/ip/125/pp5/4/4111685/i232ea8de1.jpg,ASUS,"3 239,00 - 4 094,24 б.р."
https://static.1k.by/images/products/ip/125/pp3/2/4144751/i5df87e5bd.jpg,ASUS,"4 219,00 - 5 406,00 б.р."
https://static.1k.by/images/products/ip/125/pp9/7/4146183/i6e279faf6.jpg,ASUS,"2 685,00 - 2 890,99 б.р."
https://static.1k.by/images/products/ip/125/pp1/2/4175453/iaeb97ef3e.jpg,MSI,"2 957,00 - 3 472,63 б.р."
https://static.1k.by/images/products/ip/125/ppd/f/4176465/i323e23807.jpg,MSI,"2 456,00 - 2 820,77 б.р."
https://static.1k.by/images/products/ip/125/pp5/b/4176467/ic45171017.jpg,MSI,"2 911,00 - 3 309,68 б.р."
https://static.1k.by/images/products/ip/125/ppf/8/3812027/icce944e33.jpg,Lenovo,"689,00 - 1 390,00 б.р."
https://static.1k.by/images/products/ip/125/pp5/0/4030365/iffc137c91.jpg,MSI,"5 390,00 - 6 740,00 б.р."
https://static.1k.by/images/products/ip/125/pp3/1/4041469/i158d94817.jpg,Dell,"1 691,98 - 2 600,00 б.р."
https://static.1k.by/images/products/ip/125/ppc/3/3927635/i3afc00bc5.jpg,HP,"1 825,00 - 2 225,00 б.р."
https://static.1k.by/images/products/ip/125/pp2/4/3946283/i614f619ea.jpg,HP,"1 468,00 - 1 893,87 б.р."
https://static.1k.by/images/products/ip/125/pp7/3/3959385/i5cc38939a.jpg,Lenovo,"1 423,27 - 2 652,93 б.р."
https://static.1k.by/images/products/ip/125/pp0/5/3979533/i47b076574.jpg,Acer,"2 680,00 - 3 217,03 б.р."
https://static.1k.by/images/products/ip/125/pp8/7/4038055/id243e8a8a.jpg,HP,"1 433,00 - 1 775,50 б.р."
https://static.1k.by/images/products/ip/125/pp1/d/4043227/i7c2c9bb3a.jpg,Acer,"1 372,00 - 1 725,16 б.р."
https://static.1k.by/images/products/ip/125/ppe/f/4043315/i718d97896.jpg,Dell,"2 057,60 - 2 751,56 б.р."
https://static.1k.by/images/products/ip/125/pp0/a/4049575/i521ae4c02.jpg,ASUS,"2 599,00 - 2 917,09 б.р."
https://static.1k.by/images/products/ip/125/pp2/6/4067735/iddbc968f5.jpg,Dell,"1 596,86 - 1 918,75 б.р."
https://static.1k.by/images/products/ip/125/pp6/3/4131887/icca53c2fb.jpg,Dell,"1 848,16 - 2 142,25 б.р."
https://static.1k.by/images/products/ip/125/pp1/4/4135051/i67e80f895.jpg,HP,"2 305,00 - 2 880,60 б.р."
https://static.1k.by/images/products/ip/125/ppc/5/4141953/i1e9113f23.jpg,MSI,"2 998,00 - 3 507,75 б.р."
https://static.1k.by/images/products/ip/125/pp2/4/4141967/i7f0492edf.jpg,Acer,"3 015,00 - 3 584,46 б.р."
https://static.1k.by/images/products/ip/125/pp2/a/4142201/i82811c1c1.png,Lenovo,"1 681,99 - 1 929,03 б.р."
https://static.1k.by/images/products/ip/125/pp6/5/4159277/ib3cd9c137.jpg,HP,"3 049,00 - 3 468,90 б.р."
https://static.1k.by/images/products/ip/125/pp5/b/4174063/i7ce721d63.jpeg,Dell,"2 078,81 - 2 320,00 б.р."
https://static.1k.by/images/products/ip/125/pp9/4/4174323/if853858d2.jpeg,Dell,"2 048,67 - 2 287,00 б.р."
https://static.1k.by/images/products/ip/125/pp3/2/4174353/i1d5866111.jpeg,Lenovo,"1 468,00 - 1 678,60 б.р."
